"filename", "language", "PHP", "Shell Script", "Batch", "JSON", "Markdown", "YAML", "CSS", "XML", "JavaScript", "HTML", "comment", "blank", "total"
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\Controlador\cont_paginaCompra.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\README.md", "Markdown", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 64, 232
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\SECURITY.md", "Markdown", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 38
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\composer.json", "JSON", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 80
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\get_oauth_token.php", "PHP", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 18, 183
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-af.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ar.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-as.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 36
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-az.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ba.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-be.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-bg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-bn.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 36
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ca.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-cs.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-da.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 37
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-de.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-el.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-eo.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-es.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 32
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-et.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-fa.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-fi.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-fo.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-fr.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 38
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-gl.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-he.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-hi.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 36
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-hr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-hu.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-hy.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-id.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 32
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-it.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ja.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ka.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ko.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-lt.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-lv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-mg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-mn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ms.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-nb.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-nl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 35
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-pl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-pt.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-pt_br.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 39
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ro.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-ru.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-si.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 35
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-sk.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 31
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-sl.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 37
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-sr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-sr_latn.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-sv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-tl.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-tr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 32
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-uk.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-vi.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-zh.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\language\phpmailer.lang-zh_cn.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 37
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\DSNConfigurator.php", "PHP", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 30, 246
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\Exception.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 41
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\OAuth.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 15, 140
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\OAuthTokenProvider.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 45
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\PHPMailer.php", "PHP", 2926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1933, 394, 5253
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\POP3.php", "PHP", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 53, 468
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\PHPMailer-master\src\SMTP.php", "PHP", 737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 617, 144, 1498
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\Vista\Soloentradas.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 97
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\Vista\listaEventos.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\Vista\paginaCompra.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 4, 9
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\css\script.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\css\style.css", "CSS", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\AUTHORS.md", "Markdown", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\README.md", "Markdown", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 65, 233
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\autoload.inc.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\autoload.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\ClassLoader.php", "PHP", 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 57, 573
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\InstalledVersions.php", "PHP", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 48, 351
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\autoload_classmap.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\autoload_namespaces.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\autoload_psr4.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\autoload_real.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 58
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\autoload_static.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 67
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\installed.json", "JSON", 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 0, 1, 296
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\installed.php", "PHP", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\composer\platform_check.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\AUTHORS.md", "Markdown", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\README.md", "Markdown", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 65, 233
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\composer.json", "JSON", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 1, 48
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\Cpdf.php", "PHP", 3949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1612, 941, 6502
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\fonts\Times-Bold.afm.json", "JSON", 0, 0, 0, 569, 0, 0, 0, 0, 0, 0, 0, 0, 569
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\fonts\Times-Roman.afm.json", "JSON", 0, 0, 0, 569, 0, 0, 0, 0, 0, 0, 0, 0, 569
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\fonts\installed-fonts.dist.json", "JSON", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 80
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\fonts\mustRead.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 17
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\res\broken_image.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 8
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\lib\res\html.css", "CSS", 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 35, 93, 519
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Adapter\CPDF.php", "PHP", 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 145, 945
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Adapter\GD.php", "PHP", 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 166, 930
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Adapter\PDFLib.php", "PHP", 885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 227, 1451
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Canvas.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 389, 43, 478
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\CanvasFactory.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 59
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Cellmap.php", "PHP", 592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 154, 1000
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Css\AttributeTranslator.php", "PHP", 423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 85, 653
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Css\Color.php", "PHP", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 36, 340
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Css\Style.php", "PHP", 2178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1102, 464, 3744
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Css\Stylesheet.php", "PHP", 814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 639, 203, 1656
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Dompdf.php", "PHP", 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593, 182, 1471
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Exception.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 28
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Exception\ImageException.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 31
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\FontMetrics.php", "PHP", 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 89, 636
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\Frame.php", "PHP", 678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 354, 186, 1218
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\FrameDecorator\AbstractFrameDecorator.php", "PHP", 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 150, 924
"c:\Users\Juan\Documents\2ºDAW\Servidor\ProyectoConciertos\dompdf\vendor\dompdf\dompdf\src\FrameDecorator\Block.php", "PHP", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 37, 257
